"base","in_path","bytes","out_exists","out_count","out_sample","telemetry_present","ball_jsonl","red_ball_jsonl","folder"
"037__2025-09-20__TSC_vs_RVFC__PRESSURE_SHOT__t2388.00-t2397.00_portrait_POST.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC","C:\Users\scott\soccer-video\out\atomic_clips\2025-09-20__TSC_vs_RVFC\037__2025-09-20__TSC_vs_RVFC__PRESSURE_SHOT__t2388.00-t2397.00_portrait_POST.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.mp4","3552125","False","0","","False","False","False","C:\Users\scott\soccer-video\out\atomic_clips\2025-09-20__TSC_vs_RVFC"
"037__2025-09-20__TSC_vs_RVFC__PRESSURE_SHOT__t2388.00-t2397.00_portrait_POST.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC","C:\Users\scott\soccer-video\out\atomic_clips\2025-09-20__TSC_vs_RVFC\037__2025-09-20__TSC_vs_RVFC__PRESSURE_SHOT__t2388.00-t2397.00_portrait_POST.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.mp4","1920728","False","0","","False","False","False","C:\Users\scott\soccer-video\out\atomic_clips\2025-09-20__TSC_vs_RVFC"
"037__2025-09-20__TSC_vs_RVFC__PRESSURE_SHOT__t2388.00-t2397.00_portrait_POST.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC","C:\Users\scott\soccer-video\out\atomic_clips\2025-09-20__TSC_vs_RVFC\037__2025-09-20__TSC_vs_RVFC__PRESSURE_SHOT__t2388.00-t2397.00_portrait_POST.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.mp4","1008351","False","0","","False","False","False","C:\Users\scott\soccer-video\out\atomic_clips\2025-09-20__TSC_vs_RVFC"
"037__2025-09-20__TSC_vs_RVFC__PRESSURE_SHOT__t2388.00-t2397.00_portrait_POST.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC","C:\Users\scott\soccer-video\out\atomic_clips\2025-09-20__TSC_vs_RVFC\037__2025-09-20__TSC_vs_RVFC__PRESSURE_SHOT__t2388.00-t2397.00_portrait_POST.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.mp4","835511","False","0","","False","False","False","C:\Users\scott\soccer-video\out\atomic_clips\2025-09-20__TSC_vs_RVFC"
"038__2025-09-20__TSC_vs_Greenwood__PRESSURE_SHOT__t2770.00-t2827.00_portrait_POST","C:\Users\scott\soccer-video\out\atomic_clips\2025-09-20__TSC_vs_Greenwood\038__2025-09-20__TSC_vs_Greenwood__PRESSURE_SHOT__t2770.00-t2827.00_portrait_POST.mp4","99364680","False","0","","False","False","False","C:\Users\scott\soccer-video\out\atomic_clips\2025-09-20__TSC_vs_Greenwood"
"038__2025-09-20__TSC_vs_Greenwood__PRESSURE_SHOT__t2770.00-t2827.00_portrait_POST.__CINEMATIC","C:\Users\scott\soccer-video\out\atomic_clips\2025-09-20__TSC_vs_Greenwood\038__2025-09-20__TSC_vs_Greenwood__PRESSURE_SHOT__t2770.00-t2827.00_portrait_POST.__CINEMATIC.mp4","36790234","False","0","","False","False","False","C:\Users\scott\soccer-video\out\atomic_clips\2025-09-20__TSC_vs_Greenwood"
"038__2025-09-20__TSC_vs_Greenwood__PRESSURE_SHOT__t2770.00-t2827.00_portrait_POST.__CINEMATIC.__CINEMATIC","C:\Users\scott\soccer-video\out\atomic_clips\2025-09-20__TSC_vs_Greenwood\038__2025-09-20__TSC_vs_Greenwood__PRESSURE_SHOT__t2770.00-t2827.00_portrait_POST.__CINEMATIC.__CINEMATIC.mp4","26695560","False","0","","False","False","False","C:\Users\scott\soccer-video\out\atomic_clips\2025-09-20__TSC_vs_Greenwood"
"038__2025-09-20__TSC_vs_Greenwood__PRESSURE_SHOT__t2770.00-t2827.00_portrait_POST.__CINEMATIC.__CINEMATIC.__CINEMATIC","C:\Users\scott\soccer-video\out\atomic_clips\2025-09-20__TSC_vs_Greenwood\038__2025-09-20__TSC_vs_Greenwood__PRESSURE_SHOT__t2770.00-t2827.00_portrait_POST.__CINEMATIC.__CINEMATIC.__CINEMATIC.mp4","22945364","False","0","","False","False","False","C:\Users\scott\soccer-video\out\atomic_clips\2025-09-20__TSC_vs_Greenwood"
"038__2025-09-20__TSC_vs_Greenwood__PRESSURE_SHOT__t2770.00-t2827.00_portrait_POST.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC","C:\Users\scott\soccer-video\out\atomic_clips\2025-09-20__TSC_vs_Greenwood\038__2025-09-20__TSC_vs_Greenwood__PRESSURE_SHOT__t2770.00-t2827.00_portrait_POST.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.mp4","20214481","False","0","","False","False","False","C:\Users\scott\soccer-video\out\atomic_clips\2025-09-20__TSC_vs_Greenwood"
"038__2025-09-20__TSC_vs_Greenwood__PRESSURE_SHOT__t2770.00-t2827.00_portrait_POST.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC","C:\Users\scott\soccer-video\out\atomic_clips\2025-09-20__TSC_vs_Greenwood\038__2025-09-20__TSC_vs_Greenwood__PRESSURE_SHOT__t2770.00-t2827.00_portrait_POST.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.mp4","9543313","False","0","","False","False","False","C:\Users\scott\soccer-video\out\atomic_clips\2025-09-20__TSC_vs_Greenwood"
"038__2025-09-20__TSC_vs_Greenwood__PRESSURE_SHOT__t2770.00-t2827.00_portrait_POST.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC","C:\Users\scott\soccer-video\out\atomic_clips\2025-09-20__TSC_vs_Greenwood\038__2025-09-20__TSC_vs_Greenwood__PRESSURE_SHOT__t2770.00-t2827.00_portrait_POST.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.mp4","3442587","False","0","","False","False","False","C:\Users\scott\soccer-video\out\atomic_clips\2025-09-20__TSC_vs_Greenwood"
"038__2025-09-20__TSC_vs_Greenwood__PRESSURE_SHOT__t2770.00-t2827.00_portrait_POST.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC","C:\Users\scott\soccer-video\out\atomic_clips\2025-09-20__TSC_vs_Greenwood\038__2025-09-20__TSC_vs_Greenwood__PRESSURE_SHOT__t2770.00-t2827.00_portrait_POST.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.mp4","2566477","False","0","","False","False","False","C:\Users\scott\soccer-video\out\atomic_clips\2025-09-20__TSC_vs_Greenwood"
"038__2025-09-20__TSC_vs_Greenwood__PRESSURE_SHOT__t4010400.00-t4086000.00","C:\Users\scott\soccer-video\out\atomic_clips\_quarantine\038__2025-09-20__TSC_vs_Greenwood__PRESSURE_SHOT__t4010400.00-t4086000.00.mp4","3039710","False","0","","False","False","False","C:\Users\scott\soccer-video\out\atomic_clips\_quarantine"
"038__2025-09-20__TSC_vs_RVFC__PRESSURE_GOAL__t2411.00-t2431.00_portrait_POST","C:\Users\scott\soccer-video\out\atomic_clips\2025-09-20__TSC_vs_RVFC\038__2025-09-20__TSC_vs_RVFC__PRESSURE_GOAL__t2411.00-t2431.00_portrait_POST.mp4","34087046","False","0","","False","False","False","C:\Users\scott\soccer-video\out\atomic_clips\2025-09-20__TSC_vs_RVFC"
"038__2025-09-20__TSC_vs_RVFC__PRESSURE_GOAL__t2411.00-t2431.00_portrait_POST.__CINEMATIC","C:\Users\scott\soccer-video\out\atomic_clips\2025-09-20__TSC_vs_RVFC\038__2025-09-20__TSC_vs_RVFC__PRESSURE_GOAL__t2411.00-t2431.00_portrait_POST.__CINEMATIC.mp4","13345182","False","0","","False","False","False","C:\Users\scott\soccer-video\out\atomic_clips\2025-09-20__TSC_vs_RVFC"
"038__2025-09-20__TSC_vs_RVFC__PRESSURE_GOAL__t2411.00-t2431.00_portrait_POST.__CINEMATIC.__CINEMATIC","C:\Users\scott\soccer-video\out\atomic_clips\2025-09-20__TSC_vs_RVFC\038__2025-09-20__TSC_vs_RVFC__PRESSURE_GOAL__t2411.00-t2431.00_portrait_POST.__CINEMATIC.__CINEMATIC.mp4","9830864","False","0","","False","False","False","C:\Users\scott\soccer-video\out\atomic_clips\2025-09-20__TSC_vs_RVFC"
"038__2025-09-20__TSC_vs_RVFC__PRESSURE_GOAL__t2411.00-t2431.00_portrait_POST.__CINEMATIC.__CINEMATIC.__CINEMATIC","C:\Users\scott\soccer-video\out\atomic_clips\2025-09-20__TSC_vs_RVFC\038__2025-09-20__TSC_vs_RVFC__PRESSURE_GOAL__t2411.00-t2431.00_portrait_POST.__CINEMATIC.__CINEMATIC.__CINEMATIC.mp4","8655703","False","0","","False","False","False","C:\Users\scott\soccer-video\out\atomic_clips\2025-09-20__TSC_vs_RVFC"
"038__2025-09-20__TSC_vs_RVFC__PRESSURE_GOAL__t2411.00-t2431.00_portrait_POST.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC","C:\Users\scott\soccer-video\out\atomic_clips\2025-09-20__TSC_vs_RVFC\038__2025-09-20__TSC_vs_RVFC__PRESSURE_GOAL__t2411.00-t2431.00_portrait_POST.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.mp4","7422569","False","0","","False","False","False","C:\Users\scott\soccer-video\out\atomic_clips\2025-09-20__TSC_vs_RVFC"
"038__2025-09-20__TSC_vs_RVFC__PRESSURE_GOAL__t2411.00-t2431.00_portrait_POST.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC","C:\Users\scott\soccer-video\out\atomic_clips\2025-09-20__TSC_vs_RVFC\038__2025-09-20__TSC_vs_RVFC__PRESSURE_GOAL__t2411.00-t2431.00_portrait_POST.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.mp4","3566812","False","0","","False","False","False","C:\Users\scott\soccer-video\out\atomic_clips\2025-09-20__TSC_vs_RVFC"
"038__2025-09-20__TSC_vs_RVFC__PRESSURE_GOAL__t2411.00-t2431.00_portrait_POST.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC","C:\Users\scott\soccer-video\out\atomic_clips\2025-09-20__TSC_vs_RVFC\038__2025-09-20__TSC_vs_RVFC__PRESSURE_GOAL__t2411.00-t2431.00_portrait_POST.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.mp4","1590383","False","0","","False","False","False","C:\Users\scott\soccer-video\out\atomic_clips\2025-09-20__TSC_vs_RVFC"
"038__2025-09-20__TSC_vs_RVFC__PRESSURE_GOAL__t2411.00-t2431.00_portrait_POST.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC","C:\Users\scott\soccer-video\out\atomic_clips\2025-09-20__TSC_vs_RVFC\038__2025-09-20__TSC_vs_RVFC__PRESSURE_GOAL__t2411.00-t2431.00_portrait_POST.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.mp4","1259648","False","0","","False","False","False","C:\Users\scott\soccer-video\out\atomic_clips\2025-09-20__TSC_vs_RVFC"
"039__2025-09-20__TSC_vs_Greenwood__BUILD_UP_PLAY_SHOT__t2894.00-t2914.00_portrait_POST","C:\Users\scott\soccer-video\out\atomic_clips\2025-09-20__TSC_vs_Greenwood\039__2025-09-20__TSC_vs_Greenwood__BUILD_UP_PLAY_SHOT__t2894.00-t2914.00_portrait_POST.mp4","35265152","False","0","","False","False","False","C:\Users\scott\soccer-video\out\atomic_clips\2025-09-20__TSC_vs_Greenwood"
"039__2025-09-20__TSC_vs_Greenwood__BUILD_UP_PLAY_SHOT__t2894.00-t2914.00_portrait_POST.__CINEMATIC","C:\Users\scott\soccer-video\out\atomic_clips\2025-09-20__TSC_vs_Greenwood\039__2025-09-20__TSC_vs_Greenwood__BUILD_UP_PLAY_SHOT__t2894.00-t2914.00_portrait_POST.__CINEMATIC.mp4","13257163","False","0","","False","False","False","C:\Users\scott\soccer-video\out\atomic_clips\2025-09-20__TSC_vs_Greenwood"
"039__2025-09-20__TSC_vs_Greenwood__BUILD_UP_PLAY_SHOT__t2894.00-t2914.00_portrait_POST.__CINEMATIC.__CINEMATIC","C:\Users\scott\soccer-video\out\atomic_clips\2025-09-20__TSC_vs_Greenwood\039__2025-09-20__TSC_vs_Greenwood__BUILD_UP_PLAY_SHOT__t2894.00-t2914.00_portrait_POST.__CINEMATIC.__CINEMATIC.mp4","9746044","False","0","","False","False","False","C:\Users\scott\soccer-video\out\atomic_clips\2025-09-20__TSC_vs_Greenwood"
"039__2025-09-20__TSC_vs_Greenwood__BUILD_UP_PLAY_SHOT__t2894.00-t2914.00_portrait_POST.__CINEMATIC.__CINEMATIC.__CINEMATIC","C:\Users\scott\soccer-video\out\atomic_clips\2025-09-20__TSC_vs_Greenwood\039__2025-09-20__TSC_vs_Greenwood__BUILD_UP_PLAY_SHOT__t2894.00-t2914.00_portrait_POST.__CINEMATIC.__CINEMATIC.__CINEMATIC.mp4","8679327","False","0","","False","False","False","C:\Users\scott\soccer-video\out\atomic_clips\2025-09-20__TSC_vs_Greenwood"
"039__2025-09-20__TSC_vs_Greenwood__BUILD_UP_PLAY_SHOT__t2894.00-t2914.00_portrait_POST.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC","C:\Users\scott\soccer-video\out\atomic_clips\2025-09-20__TSC_vs_Greenwood\039__2025-09-20__TSC_vs_Greenwood__BUILD_UP_PLAY_SHOT__t2894.00-t2914.00_portrait_POST.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.mp4","7771658","False","0","","False","False","False","C:\Users\scott\soccer-video\out\atomic_clips\2025-09-20__TSC_vs_Greenwood"
"039__2025-09-20__TSC_vs_Greenwood__BUILD_UP_PLAY_SHOT__t2894.00-t2914.00_portrait_POST.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC","C:\Users\scott\soccer-video\out\atomic_clips\2025-09-20__TSC_vs_Greenwood\039__2025-09-20__TSC_vs_Greenwood__BUILD_UP_PLAY_SHOT__t2894.00-t2914.00_portrait_POST.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.mp4","3723005","False","0","","False","False","False","C:\Users\scott\soccer-video\out\atomic_clips\2025-09-20__TSC_vs_Greenwood"
"039__2025-09-20__TSC_vs_Greenwood__BUILD_UP_PLAY_SHOT__t2894.00-t2914.00_portrait_POST.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC","C:\Users\scott\soccer-video\out\atomic_clips\2025-09-20__TSC_vs_Greenwood\039__2025-09-20__TSC_vs_Greenwood__BUILD_UP_PLAY_SHOT__t2894.00-t2914.00_portrait_POST.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.mp4","1585955","False","0","","False","False","False","C:\Users\scott\soccer-video\out\atomic_clips\2025-09-20__TSC_vs_Greenwood"
"039__2025-09-20__TSC_vs_Greenwood__BUILD_UP_PLAY_SHOT__t2894.00-t2914.00_portrait_POST.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC","C:\Users\scott\soccer-video\out\atomic_clips\2025-09-20__TSC_vs_Greenwood\039__2025-09-20__TSC_vs_Greenwood__BUILD_UP_PLAY_SHOT__t2894.00-t2914.00_portrait_POST.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.mp4","1190321","False","0","","False","False","False","C:\Users\scott\soccer-video\out\atomic_clips\2025-09-20__TSC_vs_Greenwood"
"039__2025-09-20__TSC_vs_RVFC__PRESSURE_GOAL__t2485.00-t2506.00_portrait_POST","C:\Users\scott\soccer-video\out\atomic_clips\2025-09-20__TSC_vs_RVFC\039__2025-09-20__TSC_vs_RVFC__PRESSURE_GOAL__t2485.00-t2506.00_portrait_POST.mp4","37500834","False","0","","False","False","False","C:\Users\scott\soccer-video\out\atomic_clips\2025-09-20__TSC_vs_RVFC"
"039__2025-09-20__TSC_vs_RVFC__PRESSURE_GOAL__t2485.00-t2506.00_portrait_POST.__CINEMATIC","C:\Users\scott\soccer-video\out\atomic_clips\2025-09-20__TSC_vs_RVFC\039__2025-09-20__TSC_vs_RVFC__PRESSURE_GOAL__t2485.00-t2506.00_portrait_POST.__CINEMATIC.mp4","13054215","False","0","","False","False","False","C:\Users\scott\soccer-video\out\atomic_clips\2025-09-20__TSC_vs_RVFC"
"039__2025-09-20__TSC_vs_RVFC__PRESSURE_GOAL__t2485.00-t2506.00_portrait_POST.__CINEMATIC.__CINEMATIC","C:\Users\scott\soccer-video\out\atomic_clips\2025-09-20__TSC_vs_RVFC\039__2025-09-20__TSC_vs_RVFC__PRESSURE_GOAL__t2485.00-t2506.00_portrait_POST.__CINEMATIC.__CINEMATIC.mp4","9443946","False","0","","False","False","False","C:\Users\scott\soccer-video\out\atomic_clips\2025-09-20__TSC_vs_RVFC"
"039__2025-09-20__TSC_vs_RVFC__PRESSURE_GOAL__t2485.00-t2506.00_portrait_POST.__CINEMATIC.__CINEMATIC.__CINEMATIC","C:\Users\scott\soccer-video\out\atomic_clips\2025-09-20__TSC_vs_RVFC\039__2025-09-20__TSC_vs_RVFC__PRESSURE_GOAL__t2485.00-t2506.00_portrait_POST.__CINEMATIC.__CINEMATIC.__CINEMATIC.mp4","8864777","False","0","","False","False","False","C:\Users\scott\soccer-video\out\atomic_clips\2025-09-20__TSC_vs_RVFC"
"039__2025-09-20__TSC_vs_RVFC__PRESSURE_GOAL__t2485.00-t2506.00_portrait_POST.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC","C:\Users\scott\soccer-video\out\atomic_clips\2025-09-20__TSC_vs_RVFC\039__2025-09-20__TSC_vs_RVFC__PRESSURE_GOAL__t2485.00-t2506.00_portrait_POST.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.mp4","8176121","False","0","","False","False","False","C:\Users\scott\soccer-video\out\atomic_clips\2025-09-20__TSC_vs_RVFC"
"039__2025-09-20__TSC_vs_RVFC__PRESSURE_GOAL__t2485.00-t2506.00_portrait_POST.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC","C:\Users\scott\soccer-video\out\atomic_clips\2025-09-20__TSC_vs_RVFC\039__2025-09-20__TSC_vs_RVFC__PRESSURE_GOAL__t2485.00-t2506.00_portrait_POST.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.mp4","4100620","False","0","","False","False","False","C:\Users\scott\soccer-video\out\atomic_clips\2025-09-20__TSC_vs_RVFC"
"039__2025-09-20__TSC_vs_RVFC__PRESSURE_GOAL__t2485.00-t2506.00_portrait_POST.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC","C:\Users\scott\soccer-video\out\atomic_clips\2025-09-20__TSC_vs_RVFC\039__2025-09-20__TSC_vs_RVFC__PRESSURE_GOAL__t2485.00-t2506.00_portrait_POST.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.mp4","1608566","False","0","","False","False","False","C:\Users\scott\soccer-video\out\atomic_clips\2025-09-20__TSC_vs_RVFC"
"039__2025-09-20__TSC_vs_RVFC__PRESSURE_GOAL__t2485.00-t2506.00_portrait_POST.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC","C:\Users\scott\soccer-video\out\atomic_clips\2025-09-20__TSC_vs_RVFC\039__2025-09-20__TSC_vs_RVFC__PRESSURE_GOAL__t2485.00-t2506.00_portrait_POST.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.mp4","1200097","False","0","","False","False","False","C:\Users\scott\soccer-video\out\atomic_clips\2025-09-20__TSC_vs_RVFC"
"040__2025-09-20__TSC_vs_RVFC__BUILD_UP_PLAY_SHOT__t2571.00-t2599.00_portrait_POST","C:\Users\scott\soccer-video\out\atomic_clips\2025-09-20__TSC_vs_RVFC\040__2025-09-20__TSC_vs_RVFC__BUILD_UP_PLAY_SHOT__t2571.00-t2599.00_portrait_POST.mp4","49640102","False","0","","False","False","False","C:\Users\scott\soccer-video\out\atomic_clips\2025-09-20__TSC_vs_RVFC"
"040__2025-09-20__TSC_vs_RVFC__BUILD_UP_PLAY_SHOT__t2571.00-t2599.00_portrait_POST.__CINEMATIC","C:\Users\scott\soccer-video\out\atomic_clips\2025-09-20__TSC_vs_RVFC\040__2025-09-20__TSC_vs_RVFC__BUILD_UP_PLAY_SHOT__t2571.00-t2599.00_portrait_POST.__CINEMATIC.mp4","17811806","False","0","","False","False","False","C:\Users\scott\soccer-video\out\atomic_clips\2025-09-20__TSC_vs_RVFC"
"040__2025-09-20__TSC_vs_RVFC__BUILD_UP_PLAY_SHOT__t2571.00-t2599.00_portrait_POST.__CINEMATIC.__CINEMATIC","C:\Users\scott\soccer-video\out\atomic_clips\2025-09-20__TSC_vs_RVFC\040__2025-09-20__TSC_vs_RVFC__BUILD_UP_PLAY_SHOT__t2571.00-t2599.00_portrait_POST.__CINEMATIC.__CINEMATIC.mp4","12822552","False","0","","False","False","False","C:\Users\scott\soccer-video\out\atomic_clips\2025-09-20__TSC_vs_RVFC"
"040__2025-09-20__TSC_vs_RVFC__BUILD_UP_PLAY_SHOT__t2571.00-t2599.00_portrait_POST.__CINEMATIC.__CINEMATIC.__CINEMATIC","C:\Users\scott\soccer-video\out\atomic_clips\2025-09-20__TSC_vs_RVFC\040__2025-09-20__TSC_vs_RVFC__BUILD_UP_PLAY_SHOT__t2571.00-t2599.00_portrait_POST.__CINEMATIC.__CINEMATIC.__CINEMATIC.mp4","11556103","False","0","","False","False","False","C:\Users\scott\soccer-video\out\atomic_clips\2025-09-20__TSC_vs_RVFC"
"040__2025-09-20__TSC_vs_RVFC__BUILD_UP_PLAY_SHOT__t2571.00-t2599.00_portrait_POST.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC","C:\Users\scott\soccer-video\out\atomic_clips\2025-09-20__TSC_vs_RVFC\040__2025-09-20__TSC_vs_RVFC__BUILD_UP_PLAY_SHOT__t2571.00-t2599.00_portrait_POST.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.mp4","10622382","False","0","","False","False","False","C:\Users\scott\soccer-video\out\atomic_clips\2025-09-20__TSC_vs_RVFC"
"040__2025-09-20__TSC_vs_RVFC__BUILD_UP_PLAY_SHOT__t2571.00-t2599.00_portrait_POST.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC","C:\Users\scott\soccer-video\out\atomic_clips\2025-09-20__TSC_vs_RVFC\040__2025-09-20__TSC_vs_RVFC__BUILD_UP_PLAY_SHOT__t2571.00-t2599.00_portrait_POST.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.mp4","5248137","False","0","","False","False","False","C:\Users\scott\soccer-video\out\atomic_clips\2025-09-20__TSC_vs_RVFC"
"040__2025-09-20__TSC_vs_RVFC__BUILD_UP_PLAY_SHOT__t2571.00-t2599.00_portrait_POST.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC","C:\Users\scott\soccer-video\out\atomic_clips\2025-09-20__TSC_vs_RVFC\040__2025-09-20__TSC_vs_RVFC__BUILD_UP_PLAY_SHOT__t2571.00-t2599.00_portrait_POST.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.mp4","2151318","False","0","","False","False","False","C:\Users\scott\soccer-video\out\atomic_clips\2025-09-20__TSC_vs_RVFC"
"040__2025-09-20__TSC_vs_RVFC__BUILD_UP_PLAY_SHOT__t2571.00-t2599.00_portrait_POST.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC","C:\Users\scott\soccer-video\out\atomic_clips\2025-09-20__TSC_vs_RVFC\040__2025-09-20__TSC_vs_RVFC__BUILD_UP_PLAY_SHOT__t2571.00-t2599.00_portrait_POST.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.mp4","1626379","False","0","","False","False","False","C:\Users\scott\soccer-video\out\atomic_clips\2025-09-20__TSC_vs_RVFC"
"041__2025-09-20__TSC_vs_RVFC__CORNER__t2712.00-t2722.00_portrait_POST","C:\Users\scott\soccer-video\out\atomic_clips\2025-09-20__TSC_vs_RVFC\041__2025-09-20__TSC_vs_RVFC__CORNER__t2712.00-t2722.00_portrait_POST.mp4","18789334","False","0","","False","False","False","C:\Users\scott\soccer-video\out\atomic_clips\2025-09-20__TSC_vs_RVFC"
"041__2025-09-20__TSC_vs_RVFC__CORNER__t2712.00-t2722.00_portrait_POST.__CINEMATIC","C:\Users\scott\soccer-video\out\atomic_clips\2025-09-20__TSC_vs_RVFC\041__2025-09-20__TSC_vs_RVFC__CORNER__t2712.00-t2722.00_portrait_POST.__CINEMATIC.mp4","7088339","False","0","","False","False","False","C:\Users\scott\soccer-video\out\atomic_clips\2025-09-20__TSC_vs_RVFC"
"041__2025-09-20__TSC_vs_RVFC__CORNER__t2712.00-t2722.00_portrait_POST.__CINEMATIC.__CINEMATIC","C:\Users\scott\soccer-video\out\atomic_clips\2025-09-20__TSC_vs_RVFC\041__2025-09-20__TSC_vs_RVFC__CORNER__t2712.00-t2722.00_portrait_POST.__CINEMATIC.__CINEMATIC.mp4","5388116","False","0","","False","False","False","C:\Users\scott\soccer-video\out\atomic_clips\2025-09-20__TSC_vs_RVFC"
"041__2025-09-20__TSC_vs_RVFC__CORNER__t2712.00-t2722.00_portrait_POST.__CINEMATIC.__CINEMATIC.__CINEMATIC","C:\Users\scott\soccer-video\out\atomic_clips\2025-09-20__TSC_vs_RVFC\041__2025-09-20__TSC_vs_RVFC__CORNER__t2712.00-t2722.00_portrait_POST.__CINEMATIC.__CINEMATIC.__CINEMATIC.mp4","4752109","False","0","","False","False","False","C:\Users\scott\soccer-video\out\atomic_clips\2025-09-20__TSC_vs_RVFC"
"041__2025-09-20__TSC_vs_RVFC__CORNER__t2712.00-t2722.00_portrait_POST.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC","C:\Users\scott\soccer-video\out\atomic_clips\2025-09-20__TSC_vs_RVFC\041__2025-09-20__TSC_vs_RVFC__CORNER__t2712.00-t2722.00_portrait_POST.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.mp4","4394424","False","0","","False","False","False","C:\Users\scott\soccer-video\out\atomic_clips\2025-09-20__TSC_vs_RVFC"
